nohup: ignoring input
[2026-08-26 16:02:41] [DAEMON] Starting live quote daemon for 21 symbols...
[2026-08-26 16:02:41] [REST] Fetching initial quote snapshot to populate baseline...
[2026-08-26 16:02:42] [REST] Initial baseline Parquet file created successfully.
[2026-08-26 16:02:42] [DAEMON] Background daemon running. Parquet updates will write to 'live_quotes_cache.parquet'.
[2026-08-26 16:02:46] [WS BATCH 1] Updated & Saved -> Symbol: DELL | Bid: 466 (600.0 shs) | Ask: 467.54 (1100.0 shs)
[2026-08-26 16:02:46] [WS BATCH 1] Updated & Saved -> Symbol: DELL | Bid: 466.01 (1100.0 shs) | Ask: 467.54 (1100.0 shs)
[2026-08-26 16:02:46] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.35 (1000.0 shs) | Ask: 950.5 (200.0 shs)
[2026-08-26 16:02:46] [WS BATCH 1] Updated & Saved -> Symbol: DELL | Bid: 466.11 (1100.0 shs) | Ask: 467.54 (1100.0 shs)
[2026-08-26 16:02:47] [WS BATCH 1] Updated & Saved -> Symbol: DELL | Bid: 466.11 (1100.0 shs) | Ask: 467.49 (1100.0 shs)
[2026-08-26 16:02:47] [WS BATCH 1] Updated & Saved -> Symbol: DELL | Bid: 466.11 (1100.0 shs) | Ask: 467.85 (10000.0 shs)
[2026-08-26 16:02:47] [WS BATCH 1] Updated & Saved -> Symbol: DELL | Bid: 466.11 (1100.0 shs) | Ask: 467.59 (1100.0 shs)
[2026-08-26 16:02:47] [WS BATCH 1] Updated & Saved -> Symbol: CRWD | Bid: 210 (2500.0 shs) | Ask: 211 (500.0 shs)
[2026-08-26 16:02:47] [WS BATCH 1] Updated & Saved -> Symbol: DELL | Bid: 466.11 (1100.0 shs) | Ask: 467.54 (1100.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949 (42000.0 shs) | Ask: 950.5 (200.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.15 (1000.0 shs) | Ask: 950.5 (200.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.2 (1000.0 shs) | Ask: 950.5 (200.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.2 (1000.0 shs) | Ask: 950.45 (1000.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.07 (1000.0 shs) | Ask: 950.45 (1000.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949 (42000.0 shs) | Ask: 950.45 (1000.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.05 (1000.0 shs) | Ask: 950.45 (1000.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.05 (1000.0 shs) | Ask: 950.35 (1000.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.1 (1000.0 shs) | Ask: 950.35 (1000.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: DELL | Bid: 466 (600.0 shs) | Ask: 467.54 (1100.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: DELL | Bid: 466 (600.0 shs) | Ask: 467.49 (1100.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949 (42000.0 shs) | Ask: 950.35 (1000.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: DELL | Bid: 466.11 (1100.0 shs) | Ask: 467.49 (1100.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.6 (2000.0 shs) | Ask: 88.66 (200.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.6 (2000.0 shs) | Ask: 88.66 (400.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.6 (2000.0 shs) | Ask: 88.66 (2200.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.5 (13300.0 shs) | Ask: 88.66 (2200.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.5 (13300.0 shs) | Ask: 88.65 (400.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.5 (13300.0 shs) | Ask: 88.64 (200.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.5 (13300.0 shs) | Ask: 88.64 (400.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.5 (13300.0 shs) | Ask: 88.64 (2200.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.5 (13300.0 shs) | Ask: 88.64 (2000.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.5 (13300.0 shs) | Ask: 88.64 (200.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.5 (13300.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.57 (1800.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.5 (13300.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.05 (1000.0 shs) | Ask: 950.35 (1000.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.5 (13300.0 shs) | Ask: 88.66 (11000.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1537.99 (200.0 shs) | Ask: 1539.05 (600.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1537.99 (200.0 shs) | Ask: 1539.23 (600.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1537.99 (200.0 shs) | Ask: 1539.77 (600.0 shs)
[2026-08-26 16:02:48] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1537.99 (200.0 shs) | Ask: 1539.32 (600.0 shs)
[2026-08-26 16:02:49] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1537.99 (200.0 shs) | Ask: 1539.23 (600.0 shs)
[2026-08-26 16:02:49] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1537.99 (200.0 shs) | Ask: 1539.05 (600.0 shs)
[2026-08-26 16:02:49] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.05 (1000.0 shs) | Ask: 950.3 (1000.0 shs)
[2026-08-26 16:02:49] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1537.99 (200.0 shs) | Ask: 1539.23 (600.0 shs)
[2026-08-26 16:02:49] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.05 (1000.0 shs) | Ask: 949.99 (1000.0 shs)
[2026-08-26 16:02:49] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.05 (1000.0 shs) | Ask: 950.3 (1000.0 shs)
[2026-08-26 16:02:49] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.05 (1000.0 shs) | Ask: 949.6 (10000.0 shs)
[2026-08-26 16:02:49] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.19 (1000.0 shs) | Ask: 949.6 (10000.0 shs)
[2026-08-26 16:02:49] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1537.99 (200.0 shs) | Ask: 1539.41 (600.0 shs)
[2026-08-26 16:02:49] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.2 (1000.0 shs) | Ask: 949.6 (10000.0 shs)
[2026-08-26 16:02:49] [WS BATCH 1] Updated & Saved -> Symbol: AMD | Bid: 479.65 (1000.0 shs) | Ask: 481 (1000.0 shs)
[2026-08-26 16:02:49] [WS BATCH 1] Updated & Saved -> Symbol: SNDK | Bid: 1537.99 (200.0 shs) | Ask: 1539.32 (600.0 shs)
[2026-08-26 16:02:50] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.2 (1000.0 shs) | Ask: 949.6 (9900.0 shs)
[2026-08-26 16:02:50] [WS BATCH 1] Updated & Saved -> Symbol: MU | Bid: 949.2 (1000.0 shs) | Ask: 949.6 (9600.0 shs)
[2026-08-26 16:02:50] [WS BATCH 1] Updated & Saved -> Symbol: INTC | Bid: 88.5 (13300.0 shs) | Ask: 88.67 (2000.0 shs)
[2026-08-26 16:02:50] [WS BATCH 1] Updated & Saved -> Symbol: CRWD | Bid: 210.01 (108000.0 shs) | Ask: 211 (500.0 shs)
