dollar_ret_1p,dollar_ret_6p,dollar_ret_13p,dollar_ret_26p,avg_eps_1q,avg_eps_2q,avg_eps_4q,avg_eps_8q
0.06359523826437655,0.08684234612894054,0.087673751837757,0.07422974845014066,0.08533840814508221,0.015946481129726235,0.06196191096930677,0.12651716930344623
0.024956460723053003,0.038509806722950866,0.04613423636584469,0.05367145405500001,0.08514506400592627,0.014892502042335777,0.0506994608497039,0.07946565530340373
0.01589139348014038,0.02595833850588261,0.03367798360917009,0.04543130140176738,0.08373683062553737,0.014202013530931399,0.04546068930567535,0.06299600201290474
0.11482471118896213,0.14420630624960265,0.12948546348168988,0.08818575997768861,0.08131584240813652,0.015898708387029812,0.06763235161732535,0.16551774493034688
0.015433257990500444,0.02530252435768576,0.03299596973373237,0.04493734795404374,0.08362985133367046,0.014155785319993779,0.04513345103174593,0.06204866957865759
0.007296219254852581,0.013129696616290914,0.01950664350981867,0.03384547357533077,0.08050569168159584,0.012957439809624468,0.03735284773785448,0.041979526447857116
0.0022328439077395302,0.004648457947072439,0.008469309062267349,0.021464942126653484,0.0749567838733848,0.011149810749989155,0.027453637064404936,0.022509686939782357
0.12184810619409628,0.15166570329917314,0.13449054028687246,0.08949121966837748,0.08059981006408126,0.01583505498797838,0.06801582641620771,0.16970536376565798
0.026446042267785616,0.04050833112715654,0.048029691353416094,0.054814776898051865,0.08528460340560819,0.01497656661751162,0.05139428257384422,0.08185113040651522
0.08314482330009497,0.10941383974074818,0.10488477167375906,0.08065644620327858,0.08411384017736663,0.016035411941756682,0.06485220253387797,0.14345600470635453
0.09035700204939924,0.11751260722050269,0.11080630826243264,0.08264064580371491,0.08355021392489942,0.016029746058522677,0.06566048453224432,0.1489922737091673
0.10904959645355385,0.13800763042663616,0.1252570171876969,0.08702376917032452,0.08188196886846683,0.015943132439131345,0.06726105829458974,0.16190063947483846
0.14787548009896667,0.1786009854214167,0.15183605885512516,0.09342287497799165,0.07772191820621863,0.015520461689734907,0.06887255202502215,0.18341465695154044
0.4717056778414351,0.4245389264388698,0.2390951747616828,0.06847338790888095,0.026245918029024352,0.006144960927834307,0.03748462148612325,0.18863658283068896
0.5278703021786691,0.4310244392855389,0.2118237944867973,0.04709981539682902,0.013969760421815827,0.003447556784202664,0.02336553107912888,0.1451472782538802
0.45798209681754387,0.41915462114776547,0.24166771418438948,0.07229294770138511,0.02896104482412116,0.006719456249131373,0.040252534290164024,0.19535125592252142
